action,score,retailer,scraped_name,scraped_price,matched_name,matched_slug,matched_category,product_url
WOULD IGNORE,0%,UltraPC,"ASRock B650M PG Riptide",1989.00,"",,,https://www.ultrapc.ma/socket-am5/7372-asrock-b650m-pg-riptide.html
WOULD IGNORE,0%,UltraPC,"ASRock B650M-H/M.2+",1249.00,"",,,https://www.ultrapc.ma/socket-am5/7377-asrock-b650m-h-m2.html
WOULD IGNORE,0%,UltraPC,"ASRock B650M-HDV/M.2",1349.00,"",,,https://www.ultrapc.ma/socket-am5/7380-asrock-b650m-hdv-m2.html
WOULD IGNORE,0%,UltraPC,"ASRock B760M PG SONIC WIFI",1999.00,"",,,https://www.ultrapc.ma/socket-1700/6064-asrock-b760m-pg-sonic-wifi.html
WOULD IGNORE,0%,UltraPC,"ASRock B850 Pro RS",1999.00,"",,,https://www.ultrapc.ma/socket-am5/11769--asrock-b850-pro-rs.html
WOULD IGNORE,0%,UltraPC,"ASRock B850M Pro-A",1599.00,"",,,https://www.ultrapc.ma/socket-am5/11762-asrock-b850m-pro-a.html
WOULD IGNORE,0%,UltraPC,"ASRock B850M-X R2.0",1599.00,"",,,https://www.ultrapc.ma/socket-am5/11765-asrock-b850m-x-r20.html
WOULD MAP,100%,UltraPC,"ASRock Radeon RX 6500 XT Challenger ITX 4GB GDDR6",1799.00,"AMD Radeon RX 6500 XT",amd-rx-6500-xt,gpu,https://www.ultrapc.ma/amd/6098-asrock-radeon-rx-6500-xt-challenger-itx-4gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASRock Radeon RX 6600 Challenger 8Go GDDR6",2699.00,"AMD Radeon RX 6600",amd-rx-6600,gpu,https://www.ultrapc.ma/amd/5759-asrock-radeon-rx-6600-challenger-8gb-gddr6.html
WOULD IGNORE,0%,UltraPC,"ASRock Radeon RX 6650 XT Challenger D Gaming OC 8Go GDDR6",3199.00,"",,,https://www.ultrapc.ma/amd/5757-asrock-radeon-rx-6650-xt-challenger-d-gaming-oc-8gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASRock X570 PHANTOM GAMING 4S",2290.00,"ASUS ROG STRIX X570-E GAMING",asus-rog-strix-x570-e,motherboard,https://www.ultrapc.ma/socket-am4/3581-asrock-x570-phantom-gaming-4s.html
WOULD MAP,100%,UltraPC,"ASRock X670E PG Lightning",3699.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/5003-asrock-x670e-pg-lightning.html
WOULD MAP,100%,UltraPC,"ASRock X670E Pro RS",3999.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7448-asrock-x670e-pro-rs.html
WOULD MAP,100%,UltraPC,"ASRock X670E Steel Legend",3789.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7379-asrock-x670e-steel-legend.html
WOULD MAP,100%,UltraPC,"ASRock X670E Taichi",6299.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7374-asrock-x670e-taichi.html
WOULD MAP,100%,UltraPC,"ASRock X670E Taichi Carrara",6989.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7366-asrock-x670e-taichi-carrara.html
WOULD IGNORE,0%,UltraPC,"ASRock X870 Pro RS",2499.00,"",,,https://www.ultrapc.ma/socket-am5/11771-asrock-x870-pro-rs.html
WOULD MAP,100%,UltraPC,"ASRock Z790 Nova WIFI",4790.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/6074-asrock-z790-nova-wifi.html
WOULD MAP,100%,UltraPC,"ASRock Z790 Pro RS",2799.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/7032-asrock-z790-pro-rs-.html
WOULD MAP,100%,UltraPC,"ASRock Z790 Pro RS WIFI",2999.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/6757-asrock-z790-pg-lightning.html
WOULD MAP,100%,UltraPC,"ASRock Z790 Riptide WIFI",3749.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/6758-asrock-z790-pg-lightning.html
WOULD MAP,100%,UltraPC,"ASRock Z790 Steel Legend",3399.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/7026-asrock-z790-steel-legend.html
WOULD MAP,100%,UltraPC,"ASRock Z890 LiveMixer WiFi",3649.00,"MSI PRO Z890-A WIFI",msi-pro-z890-a-wifi,motherboard,https://www.ultrapc.ma/socket-1851/8994-asus-tuf-gaming-z790-btf-wifi.html
WOULD IGNORE,0%,UltraPC,"ASUS A21 Mesh Black",899.00,"",,,https://www.ultrapc.ma/boitier-pc/7825-asus-a21-mesh-black.html
WOULD IGNORE,0%,UltraPC,"ASUS A21 Mesh White",899.00,"",,,https://www.ultrapc.ma/boitier-pc/7827-asus-a21-mesh-white.html
WOULD IGNORE,0%,UltraPC,"ASUS A21 Plus TG ARGB Black",1190.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/8356-asus-a21-plus-tg-argb-black.html
WOULD MAP,100%,UltraPC,"ASUS Dual GeForce RTX 4060 Ti EVO OC Edition 16GB GDDR6",6199.00,"NVIDIA GeForce RTX 4060 Ti",nvidia-rtx-4060-ti,gpu,https://www.ultrapc.ma/nvidia/9201-asus-dual-geforce-rtx-4060-ti-evo-oc-edition-16gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS Dual GeForce RTX 4070 EVO OC Edition 12GB GDDR6X",7599.00,"NVIDIA RTX 4070",nvidia-rtx-4070,gpu,https://www.ultrapc.ma/nvidia/9203-asus-dual-geforce-rtx-4070-evo-oc-edition-12gb-gddr6x.html
WOULD MAP,100%,UltraPC,"ASUS Dual GeForce RTX 4070 Ti SUPER OC Edition 16GB GDDR6X",12199.00,"NVIDIA GeForce RTX 4070 Ti SUPER",nvidia-rtx-4070-ti-super,gpu,https://www.ultrapc.ma/nvidia/9204-asus-dual-geforce-rtx-4070-ti-super-oc-edition-16gb-gddr6x.html
WOULD IGNORE,0%,UltraPC,"ASUS Dual GeForce RTX 5060 OC Edition 8GB",4699.00,"",,,https://www.ultrapc.ma/nvidia/11622-asus-dual-geforce-rtx-5060-oc-edition-8gb.html
WOULD IGNORE,0%,UltraPC,"ASUS Dual GeForce RTX 5060 Ti OC Edition 16Go GDDR7",6199.00,"",,,https://www.ultrapc.ma/nvidia/10786-asus-dual-geforce-rtx-5060-ti-oc-edition-16gb.html
WOULD IGNORE,0%,UltraPC,"ASUS Dual GeForce RTX 5060 Ti OC Edition 8Go GDDR7",5099.00,"",,,https://www.ultrapc.ma/nvidia/10772-asus-dual-geforce-rtx-5060-ti-oc-edition-8gb.html
WOULD MAP,100%,UltraPC,"ASUS Dual Radeon RX 7800 XT OC Edition 16GB GDDR6",6499.00,"AMD RX 7800 XT",amd-rx-7800-xt,gpu,https://www.ultrapc.ma/amd/9231-asus-dual-radeon-rx-7800-xt-oc-edition-16gb-gddr6.html
WOULD IGNORE,0%,UltraPC,"ASUS GT601 ROG Strix Helios",3699.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/9879-asus-gt601-rog-strix-helios.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 3050 DUAL OC 6GB GDDR6",2499.00,"NVIDIA GeForce RTX 3050",nvidia-rtx-3050,gpu,https://www.ultrapc.ma/nvidia/8799-asus-geforce-rtx-3050-dual-oc-6gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4060 Dual OC Edition 8Go GDDR6",4299.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://www.ultrapc.ma/nvidia/5594-asus-geforce-rtx-4060-dual-oc-edition-8gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4060 Dual OC Edition 8Go GDDR6 (SANS EMBALLAGE)",4099.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://www.ultrapc.ma/nvidia/10044-asus-geforce-rtx-4060-dual-oc-edition-8gb-gddr6-sans-emballage.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4060 Dual White 8Go GDDR6",4599.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://www.ultrapc.ma/nvidia/5844-asus-geforce-rtx-4060-dual-white-8gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4060 ProArt OC EDITION 8Go GDDR6",4499.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://www.ultrapc.ma/nvidia/9738-asus-geforce-rtx-4060-proart-oc-edition-8gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4070 SUPER Dual EVO 12GB GDDR6X",8399.00,"NVIDIA GeForce RTX 4070 SUPER",nvidia-rtx-4070-super,gpu,https://www.ultrapc.ma/nvidia/8882-asus-geforce-rtx-4070-super-dual-evo-12gb-gddr6x.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4070 SUPER Dual EVO OC Edition 12GB GDDR6X",8699.00,"NVIDIA GeForce RTX 4070 SUPER",nvidia-rtx-4070-super,gpu,https://www.ultrapc.ma/nvidia/8674-asus-geforce-rtx-4070-super-dual-evo-oc-edition-12gb-gddr6x.html
WOULD MAP,100%,UltraPC,"ASUS GeForce RTX 4080 SUPER 16GB GDDR6X Noctua OC Edition",14999.00,"NVIDIA GeForce RTX 4080 SUPER",nvidia-rtx-4080-super,gpu,https://www.ultrapc.ma/nvidia/7403-asus-geforce-rtx-4080-super-16gb-gddr6x-noctua-oc-edition.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME A520M-K",799.00,"",,,https://www.ultrapc.ma/socket-am4/5575-asus-prime-a520m-k.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME A620M-K",1199.00,"",,,https://www.ultrapc.ma/socket-am5/7382-asus-prime-a620m-k.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B450M-K II",999.00,"",,,https://www.ultrapc.ma/socket-am4/5268-asus-prime-b450m-k-ii.html
WOULD MAP,100%,UltraPC,"ASUS PRIME B550-PLUS",1499.00,"MSI B550-A PRO",msi-b550-a-pro,motherboard,https://www.ultrapc.ma/socket-am4/3709-asus-prime-b550-plus.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B550M-A",1449.00,"",,,https://www.ultrapc.ma/socket-am4/4679-asus-prime-b550m-a.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B550M-K",999.00,"",,,https://www.ultrapc.ma/socket-am4/3947-asus-prime-b550m-k.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B550M-K ARGB",1190.00,"",,,https://www.ultrapc.ma/socket-am4/7473-asus-prime-b550m-k-argb.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B650M-A WIFI II",2099.00,"",,,https://www.ultrapc.ma/socket-am5/7384-asus-prime-b650m-a-wifi-ii.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B650M-K",1499.00,"",,,https://www.ultrapc.ma/socket-am5/8540-asus-prime-b650m-k.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B650M-R",1379.00,"",,,https://www.ultrapc.ma/socket-am5/7386-asus-prime-b650m-r.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B660-PLUS D4",1999.00,"",,,https://www.ultrapc.ma/socket-1700/5232-asus-prime-b660m-a-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B660M-A D4",1799.00,"",,,https://www.ultrapc.ma/socket-1700/5231-asus-prime-b660m-a-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B660M-K D4",1599.00,"",,,https://www.ultrapc.ma/socket-1700/5174-asus-prime-b660m-k-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B760M-A D4",1690.00,"",,,https://www.ultrapc.ma/socket-1700/5403-asus-prime-b760m-a-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B760M-A WIFI D4",2099.00,"",,,https://www.ultrapc.ma/socket-1700/5415-asus-prime-b760m-a-wifi-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B760M-K D4",1299.00,"",,,https://www.ultrapc.ma/socket-1700/5869-asus-prime-b760m-k-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME B760M-PLUS",1799.00,"",,,https://www.ultrapc.ma/socket-1700/8535-asus-prime-b760m-plus.html
WOULD MAP,100%,UltraPC,"ASUS PRIME GeForce RTX 5070 12GB GDDR7 OC Edition",9099.00,"NVIDIA GeForce RTX 5070",nvidia-rtx-5070,gpu,https://www.ultrapc.ma/nvidia/11643-asus-prime-geforce-rtx-5070-12gb-gddr7-oc-edition.html
WOULD MAP,100%,UltraPC,"ASUS PRIME GeForce RTX 5080 16Go GDDR7 OC Edition",17399.00,"NVIDIA GeForce RTX 5080",nvidia-rtx-5080,gpu,https://www.ultrapc.ma/nvidia/9967-asus-prime-geforce-rtx-5080-16gb-gddr7-oc-edition.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME H610M-A D4",1490.00,"",,,https://www.ultrapc.ma/socket-1700/4775-asus-prime-h610m-a-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME H610M-K D4",999.00,"",,,https://www.ultrapc.ma/socket-1700/4705-asus-prime-h610m-k-d4.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME H610M-K DDR5",999.00,"",,,https://www.ultrapc.ma/socket-1700/9942-asus-prime-h610m-k-ddr5.html
WOULD MAP,100%,UltraPC,"ASUS PRIME X570-P",2790.00,"ASUS ROG STRIX X570-E GAMING",asus-rog-strix-x570-e,motherboard,https://www.ultrapc.ma/socket-am4/3119-asus-prime-x570-p.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME X670-P",3399.00,"",,,https://www.ultrapc.ma/socket-am5/5000-asus-prime-x670-p.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME X670-P WIFI",3190.00,"",,,https://www.ultrapc.ma/socket-am5/5106-asus-prime-x670-p-wifi.html
WOULD IGNORE,0%,UltraPC,"ASUS PRIME X870-P",2899.00,"",,,https://www.ultrapc.ma/socket-am5/9928-asus-prime-x870-p.html
WOULD MAP,100%,UltraPC,"ASUS PRIME Z890-P",3399.00,"MSI PRO Z890-A WIFI",msi-pro-z890-a-wifi,motherboard,https://www.ultrapc.ma/socket-1851/9787-asus-prime-z890-p.html
WOULD IGNORE,0%,UltraPC,"ASUS Prime AP201 TG Black",1149.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/7044-asus-prime-ap201-tg-black.html
WOULD IGNORE,0%,UltraPC,"ASUS ProArt LC 360",3099.00,"",,,https://www.ultrapc.ma/kits-watercooling/9860-asus-proart-lc-360.html
WOULD IGNORE,0%,UltraPC,"ASUS ProArt PA401 WOOD EDITION METAL PANEL",1499.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/9867-asus-proart-pa401-wood-edition-metal-panel.html
WOULD IGNORE,0%,UltraPC,"ASUS ProArt PA602 Noir",2599.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/9882-asus-proart-pa602-noir.html
WOULD IGNORE,0%,UltraPC,"ASUS ProArt PA602 WOOD EDITION METAL PANEL",2899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/9856-asus-proart-pa602-wood-edition-metal-panel.html
WOULD IGNORE,0%,UltraPC,"ASUS ProArt PA602 WOOD EDITION TEMPERED GLASS PANEL",2899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/9857-asus-proart-pa602-wood-edition-tempered-glass-panel.html
WOULD MAP,100%,UltraPC,"ASUS ProArt X670E-CREATOR WIFI",6899.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7039-asus-proart-x670e-creator-wifi.html
WOULD IGNORE,0%,UltraPC,"ASUS ProArt X870E-CREATOR WIFI",6699.00,"",,,https://www.ultrapc.ma/socket-am5/9855-asus-proart-x870e-creator-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG Astral GeForce RTX 5080 16Go GDDR7 OC Edition",23999.00,"NVIDIA GeForce RTX 5080",nvidia-rtx-5080,gpu,https://www.ultrapc.ma/nvidia/9412-asus-rog-astral-geforce-rtx-5080-16gb-gddr7-oc-edition.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG CROSSHAIR X870E HERO",8999.00,"",,,https://www.ultrapc.ma/socket-am5/9865-asus-rog-crosshair-x870e-hero.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG HYPERION GR701 BTF Edition",4949.00,"",,,https://www.ultrapc.ma/les-grandes-tours/11629-asus-rog-hyperion-gr701-btf-edition.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Hyperion GR701",4999.00,"",,,https://www.ultrapc.ma/les-grandes-tours/9869-asus-rog-hyperion-gr701.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Hyperion GR701 Blanc",5299.00,"",,,https://www.ultrapc.ma/les-grandes-tours/9868-asus-rog-hyperion-gr701-blanc.html
WOULD MAP,100%,UltraPC,"ASUS ROG LOKI SFX-L 1000W Platinum",3499.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://www.ultrapc.ma/plus-de-900-w/7046-asus-rog-loki-sfx-l-1000w-platinum.html
WOULD MAP,100%,UltraPC,"ASUS ROG LOKI SFX-L 80PLUS Platinum 750W",2599.00,"Corsair RM750x 750W",corsair-rm750x,psu,https://www.ultrapc.ma/entre-700-w-et-799-w/7045-asus-rog-loki-sfx-l-80plus-platinum-750w.html
WOULD MAP,100%,UltraPC,"ASUS ROG LOKI SFX-L 850W Platinum White Edition",3299.00,"Corsair RM850x 850W",corsair-rm850x,psu,https://www.ultrapc.ma/entre-800-w-et-899-w/7050-asus-rog-loki-sfx-l-850w-platinum-white-edition.html
WOULD MAP,100%,UltraPC,"ASUS ROG LOKI SFX-L Platinum 80PLUS GOLD 850W",3199.00,"Corsair Corsair RM850x 850W 80+ Gold",corsair-corsair-rm850x-850w-80-gold,psu,https://www.ultrapc.ma/alimentations-pc/6102-asus-rog-loki-sfx-l-platinum-80plus-gold-850w.html
WOULD MAP,100%,UltraPC,"ASUS ROG MAXIMUS Z790 DARK HERO",8290.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/7696--asus-rog-maximus-z790-dark-hero.html
WOULD MAP,100%,UltraPC,"ASUS ROG MAXIMUS Z790 FORMULA",7990.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/7695-asus-rog-maximus-z790-formula.html
WOULD MAP,100%,UltraPC,"ASUS ROG MAXIMUS Z790 HERO",8499.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://www.ultrapc.ma/socket-1700/6767-asus-rog-maximus-z790-hero.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Ryuo III 360 ARGB",3699.00,"",,,https://www.ultrapc.ma/kits-watercooling/8546-asus-rog-ryuo-iii-360-argb.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Ryuo III 360 ARGB White Edition",3849.00,"",,,https://www.ultrapc.ma/kits-watercooling/8545-asus-rog-ryuo-iii-360-argb-white-edition.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX 1000G 80PLUS Gold 1000W",2499.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://www.ultrapc.ma/alimentations-pc/4294-asus-rog-strix-1000g-80plus-gold-1000w.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX 1000W Gold Aura Edition",3249.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://www.ultrapc.ma/plus-de-900-w/7047-asus-rog-strix-1000w-gold-aura-edition.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX 750G 80PLUS Gold 750W",1899.00,"Corsair Corsair RM750x 750W 80+ Gold",corsair-corsair-rm750x-750w-80-gold,psu,https://www.ultrapc.ma/alimentations-pc/4398-asus-rog-strix-750g-80plus-gold-750w.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX 850W Gold Aura Edition",2999.00,"Corsair Corsair RM850x 850W 80+ Gold",corsair-corsair-rm850x-850w-80-gold,psu,https://www.ultrapc.ma/alimentations-pc/7051-asus-rog-strix-850w-gold-aura-edition.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX B650E-I GAMING WIFI",3399.00,"ASRock B650E PG Riptide WiFi",asrock-b650e-pg-riptide-wifi,motherboard,https://www.ultrapc.ma/socket-am5/7391-asus-rog-strix-b650e-i-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX B760-A GAMING WIFI",2899.00,"ASUS PRIME B760-PLUS",asus-prime-b760-plus,motherboard,https://www.ultrapc.ma/socket-1700/8534-asus-rog-strix-b760-a-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX B760-F GAMING WIFI",2999.00,"ASUS PRIME B760-PLUS",asus-prime-b760-plus,motherboard,https://www.ultrapc.ma/socket-1700/8533-asus-rog-strix-b760-f-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX B760-G GAMING WIFI D4",2699.00,"ASUS PRIME B760-PLUS",asus-prime-b760-plus,motherboard,https://www.ultrapc.ma/socket-1700/6071-asus-rog-strix-b760-g-gaming-wifi-cartes-meres.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG STRIX HELIOS II GX601S Blanc",4099.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/11630-asus-rog-strix-helios-ii-gx601s-blanc.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG STRIX HELIOS II GX601S Noir",4099.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/11635-asus-rog-strix-helios-ii-gx601s-noir.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG STRIX LC II 360 ARGB",2499.00,"",,,https://www.ultrapc.ma/kits-watercooling/9858-asus-rog-strix-lc-ii-360-argb.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX X570-F GAMING",4590.00,"ASUS ROG STRIX X570-E GAMING",asus-rog-strix-x570-e,motherboard,https://www.ultrapc.ma/socket-am4/3122-asus-rog-strix-x570-f-gaming.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX X670E-E GAMING WIFI",5699.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7390-asus-rog-strix-x670e-e-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX X670E-E GAMING WIFI",6099.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/8538-asus-rog-strix-x670e-e-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX X670E-F GAMING WIFI",5199.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7038-asus-rog-strix-x670e-f-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG STRIX X670E-I GAMING WIFI",4999.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://www.ultrapc.ma/socket-am5/7389-asus-rog-strix-x670e-i-gaming-wifi.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG STRIX X870-A GAMING WIFI",5599.00,"",,,https://www.ultrapc.ma/socket-am5/9866-asus-rog-strix-x870-a-gaming-wifi.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG STRIX X870-F GAMING WIFI",6099.00,"",,,https://www.ultrapc.ma/socket-am5/9864-asus-rog-strix-x870-f-gaming-wifi.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG STRIX X870E-E GAMING WIFI",7599.00,"",,,https://www.ultrapc.ma/socket-am5/9851-asus-rog-strix-x870e-e-gaming-wifi.html
WOULD MAP,100%,UltraPC,"ASUS ROG Strix 1000W Platinum",2849.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://www.ultrapc.ma/plus-de-900-w/9862-asus-rog-strix-1000w-platinum.html
WOULD MAP,100%,UltraPC,"ASUS ROG Strix GeForce RTX 4060 OC Edition 8Go GDDR6",4499.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://www.ultrapc.ma/nvidia/5602-asus-rog-strix-geforce-rtx-4060-oc-edition-8gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS ROG Strix GeForce RTX 4090 OC Edition 24Go GDDR6X",30299.00,"NVIDIA GeForce RTX 4090",nvidia-rtx-4090,gpu,https://www.ultrapc.ma/nvidia/7023-asus-rog-strix-geforce-rtx-4090-oc-edition-24gb.html
WOULD MAP,100%,UltraPC,"ASUS ROG Strix GeForce RTX 4090 White OC Edition 24Go GDDR6X",30799.00,"NVIDIA GeForce RTX 4090",nvidia-rtx-4090,gpu,https://www.ultrapc.ma/nvidia/7393-asus-rog-strix-geforce-rtx-4090-white-oc-edition-24gb.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Strix LC III 360 ARGB",3249.00,"",,,https://www.ultrapc.ma/kits-watercooling/8548-asus-rog-strix-lc-iii-360-argb.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Strix LC III 360 ARGB LCD",3099.00,"",,,https://www.ultrapc.ma/kits-watercooling/9847-asus-rog-strix-lc-iii-360-argb-lcd.html
WOULD IGNORE,0%,UltraPC,"ASUS ROG Strix LC III 360 ARGB White Edition",3299.00,"",,,https://www.ultrapc.ma/kits-watercooling/8547-asus-rog-strix-lc-iii-360-argb-white-edition.html
WOULD MAP,100%,UltraPC,"ASUS ROG Thor 1000W Platinum II",3799.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://www.ultrapc.ma/plus-de-900-w/9861-asus-rog-thor-1000w-platinum-ii.html
WOULD MAP,100%,UltraPC,"ASUS ROG Thor 1200W Platinum II",4499.00,"Corsair RM1200x 1200W",corsair-rm1200x,psu,https://www.ultrapc.ma/plus-de-900-w/8541-asus-rog-thor-1200w-platinum-ii.html
WOULD MAP,100%,UltraPC,"ASUS ROG Thor 850W Platinum II",3299.00,"Corsair RM850x 850W",corsair-rm850x,psu,https://www.ultrapc.ma/plus-de-900-w/8542-asus-rog-thor-850w-platinum-ii.html
WOULD IGNORE,0%,UltraPC,"ASUS RYUJIN III 360 ARGB Extreme Blanc",4499.00,"",,,https://www.ultrapc.ma/kits-watercooling/9848-asus-ryujin-iii-360-argb-extreme-blanc.html
WOULD IGNORE,0%,UltraPC,"ASUS Radeon RX 6400 DUAL 4GB GDDR6",1699.00,"",,,https://www.ultrapc.ma/amd/6097-asus-radeon-rx-6400-dual-4gb-gddr6.html
WOULD IGNORE,0%,UltraPC,"ASUS Radeon RX 6400 Phoenix 4GB GDDR6",1699.00,"",,,https://www.ultrapc.ma/amd/5658-asus-radeon-rx-6400-phoenix-4gb-gddr6.html
WOULD MAP,100%,UltraPC,"ASUS Radeon RX 6750 XT DUAL OC 12GB GDDR6",5590.00,"AMD Radeon RX 6750 XT",amd-rx-6750-xt,gpu,https://www.ultrapc.ma/amd/5758-asus-radeon-rx-6750-xt-dual-oc-12gb-gddr6.html
WOULD IGNORE,0%,UltraPC,"ASUS Ryujin III 360 ARGB",4999.00,"",,,https://www.ultrapc.ma/kits-watercooling/8544-asus-ryujin-iii-360-argb.html
